custid,평균구매가격,구매브랜드종류,코너별구매건,아침구매액,점심구매액,봄구매액,여름구매액,가을구매액,겨울구매액,내점구매율,pred
104423,66818,8,74942,1069090.667,1202727.0,267272.667,334090.833,1403181.5,400909.0,1.385,0.0
104420,149781,12,74942,149781.167,5242340.833,1497811.667,1797374.0,1348030.5,2546279.833,3.692,0.0
104415,40026,8,74942,40026.045,840546.955,120078.136,160104.182,600390.682,40026.045,1.692,0.0
104411,107750,25,74942,215499.886,2478248.686,215499.886,1400749.257,1077499.429,1077499.429,1.75,0.0
104408,60086,19,74942,60086.224,2583707.653,1081552.041,540776.02,480689.796,841207.143,1.75,0.0
104400,25659,10,74942,76977.0,333567.0,282249.0,230931.0,102636.0,205272.0,1.231,0.0
104429,66275,13,74942,1126673.426,2385896.667,530199.259,1126673.426,861573.796,1060398.519,1.227,0.0
104390,20714,4,74942,41428.0,144998.0,20714.0,20714.0,41428.0,144998.0,1.111,0.0
104385,112840,14,74942,225679.583,2369635.625,338519.375,2369635.625,112839.792,112839.792,2.0,0.0
104383,14925,5,74942,14925.0,44775.0,74625.0,14925.0,14925.0,44775.0,2.0,0.0
104381,145955,14,74942,145954.862,2189322.931,1313593.759,145954.862,2043368.069,875729.172,1.933,0.0
104358,189582,10,74942,189582.5,568747.5,1137495.0,758330.0,189582.5,189582.5,2.0,0.0
104357,82763,69,74942,1903552.396,8772893.651,1158684.067,4303683.678,2979473.315,3889867.94,1.84,0.0
104428,57052,25,74942,798728.0,1540404.0,798728.0,1426300.0,171156.0,228208.0,1.704,0.0
104430,45608,14,74942,45607.5,1185795.0,273645.0,136822.5,410467.5,638505.0,1.455,0.0
104221,17368,9,74942,34735.5,382090.5,191045.25,364722.75,138942.0,69471.0,1.571,0.0
104459,63800,30,74942,574204.382,3253824.829,893206.816,1339810.224,1722613.145,893206.816,1.689,0.0
104490,31519,15,74942,94558.286,220636.0,157597.143,661908.0,31519.429,31519.429,2.333,0.0
104488,124554,31,74942,498216.451,5604935.07,2491082.254,1743757.577,1743757.577,2864744.592,2.63,0.0
104483,64490,21,74942,257961.697,1483279.758,322452.121,967356.364,257961.697,580413.818,1.65,0.0
104479,93790,48,74942,1500638.05,16131859.042,4595704.029,6377711.714,7315610.496,4032964.761,2.017,0.0
104467,135168,22,74942,1892359.0,4866066.0,1486853.5,2838538.5,2027527.5,1757190.5,1.818,0.0
104464,76045,35,74942,6311768.402,5627359.78,3726224.72,2433452.878,2357407.476,3954360.927,1.976,0.0
104458,43820,7,74942,131460.333,175280.444,43820.111,87640.222,43820.111,219100.556,1.125,0.0
104432,38711,6,74942,38711.111,270977.778,77422.222,77422.222,270977.778,38711.111,1.8,0.0
104456,27220,12,74942,27220.42,925494.28,544408.4,136102.1,435526.72,244983.78,1.852,0.0
104453,108200,40,74942,216400.343,6708410.629,3678805.829,1947603.086,3029604.8,2705004.286,1.909,0.0
104448,71365,21,74942,428192.842,2283695.158,713654.737,142730.947,713654.737,1141847.579,1.52,0.0
104444,76524,65,74942,918283.963,10330694.579,4055754.168,3749659.514,3290517.533,5280132.785,2.548,0.0
104441,107273,30,74942,4290932.593,1501826.407,1072733.148,1394553.093,1823646.352,1501826.407,1.421,0.0
104436,79794,33,74942,239382.74,5186626.039,1755473.429,1516090.688,1595884.935,1276707.948,1.75,0.0
104352,27931,19,74942,167585.556,363102.037,223447.407,195516.481,251378.333,83792.778,1.35,0.0
104350,168278,25,74942,504834.14,6226287.721,1346224.372,1682780.465,2692448.744,1514502.419,1.792,0.0
104344,91674,32,74942,366695.29,4950386.419,2841888.5,825064.403,550042.935,1466781.161,2.48,0.0
104262,43092,19,74942,129276.736,1206582.868,603291.434,1077306.132,474014.698,129276.736,1.893,0.0
104281,45286,9,74942,181142.743,1313284.886,226428.429,543428.229,45285.686,769856.657,1.75,0.0
104277,25732,9,74942,25731.579,334510.526,77194.737,102926.316,231584.211,77194.737,1.9,0.0
104271,73825,19,74942,516775.0,1107375.0,738250.0,73825.0,369125.0,590600.0,1.412,0.0
104269,107658,6,74942,107658.0,322974.0,753606.0,107658.0,215316.0,107658.0,1.8,0.0
104266,27162,6,74942,217298.0,81486.75,81486.75,81486.75,27162.25,135811.25,1.5,0.0
104263,110922,29,74942,554611.111,3771355.556,998300.0,665533.333,887377.778,2440288.889,1.957,0.0
104259,56238,10,74942,281191.25,506144.25,787335.5,281191.25,168714.75,112476.5,1.5,0.0
104336,94438,28,74942,94437.574,2833127.213,94437.574,2455376.918,1133250.885,2077626.623,2.44,0.0
104258,96346,36,74942,1348845.687,5491728.867,2023268.53,2408653.012,2312306.892,1252499.566,2.128,0.0
104248,73757,38,74942,1770167.368,2212709.211,1327625.526,1843924.342,885083.684,1548896.447,1.462,0.0
104247,58616,46,74942,1230945.39,5158247.35,1465411.179,996479.602,293082.236,4454849.984,3.727,0.0
104239,27268,29,74942,163606.279,1854204.492,954369.959,845299.107,599889.689,927102.246,2.033,0.0
104230,358343,12,74942,358342.857,5375142.857,2508400.0,358342.857,2150057.143,2866742.857,1.75,0.0
104226,134802,26,74942,7144487.233,33970014.767,9705718.505,14288974.466,8222900.4,8896908.63,1.631,0.0
104283,69865,29,74942,489051.797,2445258.983,838374.508,1606884.475,908239.051,768509.966,1.735,0.0
104285,48655,29,74942,145964.0,1508294.667,583856.0,583856.0,729820.0,875784.0,1.781,0.0
104291,54964,20,74942,1154251.522,1758859.463,1319144.597,989358.448,1099287.164,274821.791,2.393,0.0
104295,22530,3,74942,45060.0,157710.0,45060.0,90120.0,45060.0,67590.0,1.5,0.0
104297,32224,15,74942,64448.667,547813.667,225570.333,290019.0,193346.0,257794.667,1.579,0.0
104298,49329,9,74942,147985.744,542614.395,1183885.953,98657.163,197314.326,641271.558,1.229,0.0
104299,63935,6,74942,255740.889,255740.889,127870.444,63935.222,383611.333,63935.222,1.125,0.0
104303,30765,19,74942,246123.048,553776.857,276888.429,584542.238,307653.81,123061.524,2.1,0.0
104308,95658,39,74942,2582758.059,6600381.706,2678415.765,3252362.0,2678415.765,1147892.471,2.17,0.0
104310,94335,7,74942,188670.4,1698033.6,660346.4,566011.2,283005.6,377340.8,1.429,0.0
104312,58322,17,74942,116644.0,1283084.0,466576.0,466576.0,408254.0,408254.0,1.667,0.0
104316,56615,19,74942,735999.931,849230.69,849230.69,56615.379,113230.759,679384.552,1.45,0.0
104318,70955,34,74942,141910.286,3689667.429,1348147.714,1277192.571,1348147.714,993372.0,3.182,0.0
104319,89217,21,74942,267650.386,2944154.25,1516685.523,1070601.545,802951.159,535300.773,1.63,0.0
104323,105797,13,74942,528985.556,1375362.444,211594.222,211594.222,634782.667,846376.889,1.5,0.0
104324,61771,32,74942,2162002.303,3273889.202,1729601.843,1111886.899,1297201.382,1358972.876,1.894,0.0
104327,45318,3,74942,45317.625,317223.375,90635.25,271905.75,45317.625,45317.625,1.143,0.0
103948,76216,7,74942,76216.091,685944.818,533512.636,76216.091,152432.182,152432.182,1.833,0.0
103940,56147,14,74942,393029.0,729911.0,336882.0,224588.0,336882.0,393029.0,1.917,0.0
104510,34199,9,74942,34198.889,376187.778,307790.0,170994.444,34198.889,136795.556,2.0,0.0
103507,76004,23,74942,912044.0,2736132.0,1824088.0,532025.667,304014.667,988047.667,1.778,0.0
103523,97768,27,74942,2248654.896,2444190.104,2541957.708,977676.042,488838.021,684373.229,2.824,0.0
103521,55554,28,74942,277771.692,2722162.585,611097.723,499989.046,1555521.477,944423.754,1.625,0.0
103516,58192,23,74942,174576.057,2735024.887,640112.208,407344.132,756496.245,1280224.415,2.304,0.0
103514,60695,60,74942,849724.792,5159043.382,2124311.981,4430707.845,3763066.937,2245701.237,1.816,0.0
103513,82350,5,74942,82349.706,741147.353,576447.941,411748.529,329398.824,82349.706,1.889,0.0
103508,46724,21,74942,46724.343,2569838.857,794313.829,1401730.286,700865.143,373794.743,1.522,0.0
103501,65820,20,74942,855658.774,1974597.17,1184758.302,1053118.491,263279.623,987298.585,2.12,0.0
103538,68688,7,74942,480816.5,412128.429,206064.214,137376.143,68688.071,549504.571,2.0,0.0
103491,47154,3,74942,141462.75,377234.0,282925.5,94308.5,47154.25,188617.0,1.714,0.0
103460,29564,4,74942,88692.3,177384.6,147820.5,147820.5,29564.1,29564.1,1.111,0.0
103458,89683,18,74942,538098.474,2152393.895,1165880.026,89683.079,1165880.026,986513.868,1.52,0.0
103457,34894,6,74942,34893.75,104681.25,34893.75,34893.75,34893.75,244256.25,2.667,0.0
103454,47070,48,74942,1459170.0,1835730.0,988470.0,1412100.0,658980.0,611910.0,1.733,0.0
103451,95646,33,74942,573874.875,4590999.0,956458.125,1817270.438,2008562.062,1339041.375,1.333,0.0
103534,86668,9,74942,86668.0,1300020.0,173336.0,86668.0,173336.0,953348.0,1.667,0.0
103541,57292,11,74942,458332.444,1546872.0,515624.0,401040.889,630207.111,515624.0,1.565,0.0
103448,123922,6,74942,123921.667,1115295.0,247843.333,495686.667,371765.0,247843.333,1.286,0.0
103568,52679,11,74942,948226.765,790188.971,210717.059,1475019.412,105358.529,52679.265,1.478,0.0
103599,35980,16,74942,575677.091,1763011.091,467737.636,647636.727,467737.636,791556.0,1.886,0.0
103585,31691,4,74942,31690.6,316906.0,95071.8,31690.6,126762.4,221834.2,1.667,0.0
103583,129159,23,74942,1162433.782,4133097.891,1420752.4,1549911.709,1808230.327,2324867.564,1.571,0.0
103580,70088,3,74942,280353.0,280353.0,70088.25,70088.25,420529.5,70088.25,1.333,0.0
103578,62826,13,74942,314128.148,1319338.222,439779.407,502605.037,188476.889,565430.667,1.421,0.0
103569,70879,5,74942,212635.714,496150.0,496150.0,141757.143,141757.143,212635.714,2.0,0.0
103567,95173,23,74942,2284145.067,1998626.933,1046899.822,1713108.8,856554.4,666208.978,1.452,0.0
103545,162943,9,74942,814714.6,1955315.04,1792372.12,1303543.36,651771.68,325885.84,2.273,0.0
103564,33630,5,74942,235408.25,302667.75,67259.5,201778.5,100889.25,168148.75,2.0,0.0
103561,33426,23,74942,33425.632,1236748.368,367681.947,568235.737,33425.632,300830.684,2.111,0.0
103559,83772,37,74942,418859.277,3937277.205,4188592.771,83771.855,83771.855,2764471.229,1.766,0.0
103556,128992,39,74942,3095797.116,7610501.244,3095797.116,5933611.14,1160923.919,902940.826,2.15,0.0
103555,28755,13,74942,460074.614,1610261.149,833885.238,718866.584,546338.604,805130.574,1.485,0.0
103550,88226,21,74942,529354.375,3352577.708,1146934.479,1146934.479,529354.375,1411611.667,2.087,0.0
103449,46996,11,74942,93992.353,657946.471,328973.235,140988.529,140988.529,187984.706,1.545,0.0
103445,52095,6,74942,573046.0,156285.273,312570.545,52095.091,52095.091,260475.455,2.75,0.0
103938,270778,57,74942,1083110.819,12997329.829,10018775.076,6227887.21,5686331.8,6498664.914,3.281,0.0
103354,226554,31,74942,679663.415,9741842.283,2718653.66,2492099.189,2945208.132,3851426.019,2.409,0.0
103376,72723,62,74942,2399856.155,3781591.517,1890795.759,2181687.414,2618024.897,1745349.931,1.468,0.0
103370,64070,60,74942,704770.617,5061534.43,1473611.29,1986171.738,2626872.299,768840.673,3.567,0.0
103367,74840,9,74942,149679.3,898075.8,673556.85,374198.25,299358.6,149679.3,1.538,0.0
103365,44742,32,74942,581646.897,1521230.345,984325.517,984325.517,1118551.724,805357.241,1.673,0.0
103360,79515,9,74942,79515.333,636122.667,79515.333,1033699.333,79515.333,318061.333,1.385,0.0
103359,33051,33,74942,826280.303,991536.364,330512.121,594921.818,694075.455,561870.606,1.404,0.0
103352,35746,5,74942,107237.5,178729.167,71491.667,428950.0,35745.833,35745.833,2.4,0.0
103381,38831,17,74942,388305.191,4620831.771,1397898.687,1359068.168,1359068.168,970762.977,1.77,0.0
103344,131382,44,74942,1182437.783,6569098.795,2233493.59,3021785.446,2102111.614,3547313.349,2.594,0.0
103342,98159,34,74942,883428.12,5006092.68,2748443.04,1177904.16,1570538.88,1865014.92,2.778,0.0
103339,154803,8,74942,154802.6,1238420.8,928815.6,154802.6,154802.6,309605.2,1.667,0.0
103337,122602,15,74942,490407.833,2329437.208,735611.75,980815.667,735611.75,490407.833,1.6,0.0
103319,46250,4,74942,46250.0,138750.0,46250.0,46250.0,46250.0,46250.0,1.0,0.0
103317,127218,6,74942,127217.5,1017740.0,1017740.0,127217.5,127217.5,127217.5,4.0,0.0
103377,51913,19,74942,103826.757,726787.297,1142094.324,311480.27,311480.27,155740.135,1.542,0.0
103384,26676,3,74942,53352.0,53352.0,80028.0,26676.0,26676.0,26676.0,1.333,0.0
103443,45478,3,74942,45477.556,181910.222,136432.667,227387.778,45477.556,45477.556,1.0,0.0
103410,78641,15,74942,786406.341,1572812.683,786406.341,393203.171,1179609.512,865046.976,1.64,0.0
103439,57244,13,74942,57244.5,629689.5,228978.0,286222.5,457956.0,286222.5,1.571,0.0
103434,68373,27,74942,410240.455,2119575.682,546987.273,1230721.364,820480.909,410240.455,1.913,0.0
103429,72536,87,74942,2466229.484,11678321.968,5077531.29,3989488.871,2393693.323,4279633.516,1.779,0.0
103422,48772,19,74942,341404.119,2145968.746,975440.339,292632.102,877896.305,731580.254,1.553,0.0
103421,17694,13,74942,17694.106,300799.809,336188.021,230023.383,212329.277,53082.319,1.516,0.0
103415,73606,12,74942,73606.25,809668.75,368031.25,368031.25,220818.75,220818.75,1.455,0.0
103405,69831,7,74942,69831.133,418986.8,279324.533,69831.133,558649.067,209493.4,1.25,0.0
103385,28962,16,74942,144811.29,579245.161,376509.355,115849.032,318584.839,86886.774,1.348,0.0
103401,110438,53,74942,3092261.475,8614156.967,3975764.754,3644451.025,3202699.385,2650509.836,2.179,0.0
103399,42078,50,74942,631168.031,5848823.756,1641036.881,1935581.962,1851426.225,1304413.931,1.758,0.0
103393,93105,25,74942,93105.214,2141419.929,1210367.786,744841.714,931052.143,1024157.357,1.2,0.0
103390,59459,9,74942,59459.071,297295.357,118918.143,772967.929,59459.071,59459.071,1.556,0.0
103389,44926,27,74942,1797036.444,3414369.244,1302851.422,1572406.889,1482555.067,1707184.622,1.364,0.0
103387,70249,11,74942,140497.283,1475221.472,1053729.623,1123978.264,1194226.906,351243.208,2.208,0.0
103601,106747,3,74942,426987.333,213493.667,213493.667,213493.667,426987.333,106746.833,2.0,0.0
103616,100910,19,74942,1412745.115,3733683.519,605462.192,1715476.212,1412745.115,1513655.481,1.793,0.0
103631,86035,28,74942,602247.683,3441415.333,1548636.9,1118459.983,1720707.667,774318.45,1.935,0.0
103822,142432,35,74942,854589.84,5982128.88,2278906.24,1281884.76,1851611.32,1709179.68,2.0,0.0
103850,31875,3,74942,31875.0,31875.0,31875.0,31875.0,63750.0,31875.0,1.333,0.0
103849,66194,14,74942,198580.929,860517.357,463355.5,264774.571,661936.429,463355.5,1.4,0.0
103848,86630,52,74942,7017065.746,10568913.84,5804239.568,3898369.859,4678043.831,4071630.742,1.704,0.0
103838,150115,37,74942,1050807.953,8256348.203,1951500.484,2852193.016,2401846.75,2401846.75,2.065,0.0
103837,178500,2,74942,178500.0,178500.0,357000.0,178500.0,178500.0,357000.0,1.0,0.0
103831,53739,15,74942,53738.667,1612160.0,752341.333,322432.0,322432.0,698602.667,2.167,0.0
103818,75167,17,74942,75167.286,2255018.571,1127509.286,601338.286,451003.714,451003.714,1.522,0.0
103857,182013,6,74942,182012.857,728051.429,364025.714,182012.857,546038.571,364025.714,1.4,0.0
103813,63520,17,74942,1143357.75,1905596.25,635198.75,825758.375,571678.875,1016318.0,1.655,0.0
103811,64912,23,74942,454382.359,2077176.5,1233323.547,1233323.547,1103500.016,584205.891,2.065,0.0
103807,67872,35,74942,271488.9,5090416.875,1289572.275,1425316.725,1764677.85,950211.15,2.051,0.0
103800,57172,69,74942,1029091.083,8632930.751,1086262.81,3144444.976,2915758.068,4573738.146,3.417,0.0
103799,106541,15,74942,639246.286,1171951.524,426164.19,1065410.476,745787.333,106541.048,1.615,0.0
103796,40508,7,74942,40507.778,81015.556,40507.778,40507.778,121523.333,162031.111,1.286,0.0
103854,27588,5,74942,27588.278,193117.944,275882.778,55176.556,165529.667,27588.278,1.125,0.0
103864,37016,19,74942,111048.31,851370.379,74032.207,333144.931,296128.828,370161.034,1.526,0.0
103633,91446,10,74942,365785.231,1920372.462,1280248.308,457231.538,823016.769,1005909.385,1.696,0.0
103904,54873,14,74942,713350.56,658477.44,493858.08,603604.32,109746.24,164619.36,1.786,0.0
103937,16747,4,74942,217716.778,502423.333,217716.778,234464.222,167474.444,133979.556,1.154,0.0
103931,56331,6,74942,56330.556,281652.778,281652.778,56330.556,337983.333,394313.889,2.0,0.0
103930,98910,19,74942,791281.067,2373843.2,1186921.6,1384741.867,1186921.6,692370.933,1.875,0.0
103925,139723,35,74942,1536951.048,5449190.081,1676673.871,2235565.161,2095842.339,2654733.629,1.676,0.0
103919,49859,26,74942,49858.846,1196612.308,1096894.615,49858.846,1296330.0,2792095.385,1.552,0.0
103911,59865,24,74942,838114.0,718383.429,299326.429,478922.286,658518.143,1077575.143,1.4,0.0
103900,42006,27,74942,714094.8,2142284.4,1344178.447,420055.765,1050139.412,756100.376,1.604,0.0
103865,156434,10,74942,469302.0,1720774.0,312868.0,156434.0,1877208.0,469302.0,1.7,0.0
103888,126725,18,74942,380174.553,5195718.894,1647423.064,1647423.064,2534497.021,126724.851,1.808,0.0
103883,115032,17,74942,575158.088,3335916.912,1035284.559,1265347.794,690189.706,920252.941,1.545,0.0
103880,131252,20,74942,525008.082,5118828.796,1837528.286,1575024.245,2493788.388,525008.082,1.581,0.0
103879,103518,18,74942,2173878.457,1966842.413,2380914.5,1242216.261,414072.087,724626.152,1.769,0.0
103878,30608,17,74942,1316142.266,2418028.815,1071278.589,1040670.629,918238.79,765198.992,1.159,0.0
103867,89652,4,74942,89652.5,268957.5,179305.0,179305.0,89652.5,89652.5,1.0,0.0
103795,46476,13,74942,46476.296,883049.63,139428.889,278857.778,418286.667,418286.667,1.5,0.0
103791,69033,7,74942,69033.25,345166.25,69033.25,414199.5,276133.0,69033.25,1.2,0.0
103785,50989,14,74942,152968.214,1682650.357,254947.024,662862.262,815830.476,407915.238,2.8,0.0
103657,87353,14,74942,2620598.936,1485006.064,1834419.255,1397652.766,524119.787,349413.191,1.516,0.0
103684,47607,5,74942,47607.222,285643.333,285643.333,47607.222,47607.222,142821.667,1.5,0.0
103674,30962,14,74942,1114643.7,1238493.0,774058.125,402510.225,805020.45,495397.2,1.333,0.0
103667,175755,14,74942,527264.842,2636324.211,1230284.632,1054529.684,175754.947,878774.737,1.9,0.0
103662,109847,36,74942,768926.9,6041568.5,2526474.1,2306780.7,1208313.7,1647700.5,1.795,0.0
103659,55919,29,74942,1621660.667,1509822.0,671032.0,503274.0,615112.667,1397983.333,1.727,0.0
103658,80383,9,74942,160766.88,1366518.48,482300.64,643067.52,241150.32,643067.52,1.667,0.0
103656,81803,9,74942,327213.6,1390657.8,81803.4,327213.6,899837.4,736230.6,1.562,0.0
103774,96742,10,74942,1257648.6,677195.4,483711.0,483711.0,483711.0,483711.0,1.333,0.0
103652,31980,7,74942,31979.545,575631.818,63959.091,159897.727,383754.545,95938.636,1.571,0.0
103647,68672,36,74942,1579466.143,6455209.453,2472207.876,4257691.342,2472207.876,1854155.907,1.626,0.0
103646,101649,6,74942,101649.0,304947.0,203298.0,101649.0,203298.0,406596.0,1.6,0.0
103644,38440,6,74942,38439.579,192197.895,38439.579,576593.684,115318.737,38439.579,2.375,0.0
103642,29267,6,74942,29266.667,87800.0,29266.667,87800.0,29266.667,117066.667,1.286,0.0
103634,34041,48,74942,136164.51,2416920.049,544658.039,851028.186,919110.441,1157398.333,2.55,0.0
103696,56489,46,74942,508400.231,4914535.564,1073289.376,1016800.462,2937423.556,1581689.607,2.854,0.0
103698,33796,4,74942,33795.9,67591.8,168979.5,33795.9,33795.9,168979.5,1.429,0.0
103710,122326,20,74942,1100934.973,3302804.919,1345587.189,1223261.081,856282.757,1100934.973,1.48,0.0
103715,105394,59,74942,1791698.25,18443952.574,6745216.941,6007458.838,4848124.676,3899578.544,3.238,0.0
103717,87731,33,74942,438653.359,2280997.469,1930074.781,1052768.062,2017805.453,614114.703,2.0,0.0
103721,69748,15,74942,139496.143,2789922.857,557984.571,627732.643,627732.643,1115969.143,3.231,0.0
103723,98234,22,74942,491171.818,2750562.182,1571749.818,1669984.182,98234.364,98234.364,2.75,0.0
103737,48083,33,74942,1346325.944,4567891.597,2211821.194,1730990.5,817412.181,2163738.125,2.087,0.0
103738,21824,15,74942,87297.529,327365.735,240068.206,349190.118,109121.912,43648.765,2.0,0.0
103750,117277,68,74942,469109.677,9382193.548,3752877.419,4221987.097,2697380.645,3870154.839,1.824,0.0
103752,220223,40,74942,660668.373,9910025.597,5725792.567,5065124.194,3303341.866,660668.373,2.913,0.0
103758,56538,41,74942,113075.471,2713811.303,1752669.8,2996499.981,2261509.419,1752669.8,2.153,0.0
103760,98394,11,74942,196787.524,1180725.143,196787.524,196787.524,885543.857,787150.095,1.5,0.0
103765,19178,27,74942,249308.866,1419142.777,1131478.701,690393.783,441084.917,747926.599,1.57,0.0
103768,33665,13,74942,33664.935,67329.871,235654.548,403979.226,302984.419,100994.806,1.148,0.0
103772,104824,49,74942,2306123.082,4612246.165,943413.988,3878479.729,2515770.635,1572356.647,2.931,0.0
103773,103002,16,74942,206003.75,1751031.875,515009.375,1442026.25,206003.75,309005.625,1.333,0.0
104496,21100,2,74942,21100.0,42200.0,21100.0,21100.0,42200.0,21100.0,1.0,0.0
104513,105650,2,74942,105650.0,105650.0,211300.0,105650.0,105650.0,105650.0,2.0,0.0
100826,45693,17,74942,1096627.852,2101870.049,1050935.025,776778.062,1188013.506,685392.407,1.227,0.0
104751,53115,5,1404,212460.0,212460.0,371805.0,53115.0,53115.0,53115.0,2.0,0.0
104958,163094,20,1404,163093.75,3588062.5,2772593.75,163093.75,815468.75,326187.5,2.182,0.0
104938,139330,20,1404,557321.739,2368617.391,1532634.783,696652.174,975313.043,139330.435,1.769,0.0
104865,116667,11,1404,466666.667,816666.667,116666.667,816666.667,350000.0,116666.667,1.091,0.0
104836,132237,13,1404,132237.143,1454608.571,1190134.286,132237.143,528948.571,132237.143,1.75,0.0
104790,116050,4,1404,116050.0,232100.0,232100.0,116050.0,464200.0,116050.0,4.0,0.0
104771,61731,11,1404,61730.769,370384.615,246923.077,123461.538,61730.769,370384.615,1.3,0.0
104702,52000,3,1404,52000.0,104000.0,104000.0,156000.0,52000.0,52000.0,1.5,0.0
100016,210083,18,1424,1050415.625,4201662.5,3151246.875,840332.5,1890748.125,840332.5,2.133,0.0
104654,187800,7,1404,187800.0,751200.0,1126800.0,187800.0,187800.0,187800.0,1.167,0.0
104619,166799,11,1404,333598.421,2668787.368,1167594.474,1000795.263,667196.842,333598.421,1.357,0.0
104506,51980,5,1404,103960.0,51980.0,103960.0,103960.0,51980.0,155940.0,1.25,0.0
104504,204000,2,1404,204000.0,204000.0,204000.0,204000.0,204000.0,204000.0,1.0,0.0
104313,108803,17,1404,326407.92,1414434.32,979223.76,652815.84,435210.56,652815.84,1.389,0.0
104292,47000,3,1404,47000.0,94000.0,47000.0,94000.0,47000.0,47000.0,1.5,0.0
104971,214071,35,1404,214070.755,9419113.208,3211061.321,428141.509,4709556.604,2996990.566,2.944,0.0
100090,535775,10,1424,3214650.0,5357750.0,3214650.0,2143100.0,3750425.0,1607325.0,1.333,0.0
104187,198327,18,1404,198327.273,2776581.818,1784945.455,198327.273,198327.273,2379927.273,2.0,0.0
101246,267012,35,1424,1602072.0,8010360.0,2136096.0,267012.0,6942312.0,4272192.0,5.556,0.0
102576,84000,2,1424,168000.0,252000.0,168000.0,168000.0,84000.0,84000.0,2.0,0.0
102368,253216,9,1424,253216.273,2278946.455,1266081.364,253216.273,1012865.091,253216.273,1.833,0.0
102179,53035,10,1424,212141.176,583388.235,159105.882,371247.059,371247.059,53035.294,2.125,0.0
101969,213000,2,1424,213000.0,426000.0,426000.0,213000.0,426000.0,213000.0,2.0,0.0
101759,35338,16,1424,141351.704,777434.37,318041.333,282703.407,176689.63,176689.63,1.588,0.0
101602,150767,59,1424,2110744.267,11458326.019,3769186.19,3467651.295,5879930.457,2713814.057,2.019,0.0
100957,214968,29,1424,1719740.541,13972891.892,4944254.054,5589156.757,2579610.811,2794578.378,1.682,0.0
100102,61500,6,1424,61500.0,369000.0,307500.0,61500.0,61500.0,61500.0,1.143,0.0
100801,77692,41,1424,854610.204,5283044.898,2097679.592,2719214.286,1087685.714,1709220.408,2.0,0.0
100605,123711,11,1424,123711.111,1237111.111,247422.222,618555.556,1237111.111,123711.111,1.8,0.0
100262,87433,37,1424,874326.386,5770554.145,1136624.301,1311489.578,1748652.771,3060142.349,1.976,0.0
100239,185690,13,1424,557071.227,2042594.5,1856904.091,2228284.909,185690.409,185690.409,1.571,0.0
100192,55440,5,1424,55440.0,277200.0,110880.0,55440.0,55440.0,110880.0,1.0,0.0
100181,140910,13,1424,140910.345,3100027.586,140910.345,2254565.517,1550013.793,140910.345,1.706,0.0
104278,82810,14,1404,82810.387,2070259.677,993724.645,1573397.355,82810.387,82810.387,4.429,0.0
104064,58967,6,1404,58966.667,294833.333,117933.333,235866.667,58966.667,58966.667,1.5,0.0
102069,103024,15,1404,103023.81,1236285.714,103023.81,927214.286,1133261.905,103023.81,2.333,0.0
102414,144251,11,1404,144251.471,1875269.118,432754.412,432754.412,577005.882,1009760.294,1.214,0.0
102790,286667,3,1404,286666.667,573333.333,573333.333,286666.667,573333.333,286666.667,1.0,0.0
102766,182000,4,1404,182000.0,728000.0,182000.0,364000.0,182000.0,182000.0,1.333,0.0
102734,209853,11,1404,629560.0,2098533.333,839413.333,1259120.0,839413.333,209853.333,1.5,0.0
102679,90904,19,1404,272711.538,2090788.462,1272653.846,363615.385,545423.077,181807.692,1.733,0.0
102520,130500,6,1404,261000.0,391500.0,261000.0,391500.0,130500.0,391500.0,1.2,0.0
102415,95946,11,1404,287838.462,767569.231,191892.308,671623.077,95946.154,287838.462,1.3,0.0
102371,254333,3,1404,254333.333,763000.0,508666.667,254333.333,254333.333,508666.667,1.0,0.0
103071,278571,4,1404,278571.429,1392857.143,835714.286,278571.429,278571.429,1114285.714,1.4,0.0
102284,201500,4,1404,403000.0,201500.0,604500.0,201500.0,201500.0,201500.0,1.333,0.0
102257,99498,6,1404,99497.857,397991.429,497489.286,99497.857,99497.857,198995.714,1.4,0.0
102201,243364,20,1404,243363.636,4867272.727,243363.636,3407090.909,1460181.818,243363.636,2.75,0.0
102199,87367,6,1404,87366.667,436833.333,174733.333,349466.667,87366.667,87366.667,1.5,0.0
102165,34414,10,1404,68827.231,68827.231,68827.231,172068.077,103240.846,103240.846,1.3,0.0
102121,93267,13,1404,93266.667,373066.667,279800.0,373066.667,186533.333,559600.0,1.154,0.0
102880,42791,16,1404,42790.8,898606.8,128372.4,342326.4,85581.6,513489.6,2.778,0.0
103148,101800,15,1404,814400.0,814400.0,203600.0,1018000.0,305400.0,509000.0,2.25,0.0
103922,75986,5,1404,75985.714,227957.143,151971.429,75985.714,227957.143,303942.857,1.4,0.0
103383,215391,15,1404,430782.609,1723130.435,2800086.957,1938521.739,215391.304,215391.304,1.353,0.0
103902,118533,12,1404,355599.774,2963331.452,2133598.645,237066.516,948266.065,355599.774,1.824,0.0
103814,106273,18,1404,850184.615,1487823.077,1381550.0,956457.692,212546.154,212546.154,2.167,0.0
103697,92111,7,1404,184222.222,552666.667,184222.222,184222.222,644777.778,92111.111,3.0,0.0
103540,363831,33,1404,4002142.275,19283049.145,4365973.391,7640453.435,8731946.783,4365973.391,2.379,0.0
103489,122990,10,1404,245980.0,983920.0,368970.0,614950.0,245980.0,122990.0,3.333,0.0
